,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country
1403,1403,43.0,9.0,"prishtina, kosovo",albanian8,albanian,female,1404,kosovo
1404,1404,22.0,5.0,"jiddah, saudi arabia",arabic39,arabic,male,1405,saudi arabia
1405,1405,23.0,6.0,"milan, italy",italian24,italian,female,1406,italy
1406,1406,19.0,15.0,"vladivostok, russia",russian34,russian,male,1407,russia
1407,1407,43.0,5.0,"kaltungo, gombe, nigeria",hausa9,hausa,male,1408,nigeria
1408,1408,75.0,0.0,"danville, virginia, usa",english424,english,male,1409,usa
1409,1409,31.0,0.0,"danville, virginia, usa",english425,english,male,1410,usa
1410,1410,30.0,0.0,"florence, south carolina, usa",english426,english,female,1411,usa
1411,1411,68.0,0.0,"hanover, pennsylvania, usa",english427,english,female,1412,usa
1412,1412,55.0,0.0,"kingstree, south carolina, usa",english428,english,female,1413,usa
1413,1413,21.0,11.0,"barcelona, spain",catalan4,catalan,female,1414,spain
1414,1414,37.0,3.0,"athens, greece",greek8,greek,male,1415,greece
1415,1415,19.0,0.0,"philadelphia, pennsylvania, usa",english429,english,female,1416,usa
1416,1416,30.0,12.0,"changsha, hunan, china",xiang2,xiang,male,1417,china
1417,1417,23.0,6.0,"athens, greece",greek9,greek,female,1418,greece
1418,1418,23.0,0.0,"melbourne, australia",english430,english,female,1419,australia
1419,1419,19.0,13.0,"jiddah, saudi arabia",arabic40,arabic,male,1420,saudi arabia
1420,1420,25.0,7.0,"riyadh, saudi arabia",arabic41,arabic,male,1421,saudi arabia
1421,1421,21.0,13.0,"jiddah, saudi arabia",arabic42,arabic,male,1422,saudi arabia
1422,1422,23.0,0.0,"green bay, wisconsin, usa",english431,english,female,1423,usa
1423,1423,22.0,8.0,"montreal, quebec, canada",french38,french,male,1424,canada
1424,1424,22.0,13.0,"monterrey, mexico",spanish89,spanish,male,1425,mexico
1425,1425,29.0,8.0,"beirut, lebanon",arabic43,arabic,female,1426,lebanon
1426,1426,28.0,13.0,"pezenas, france",french39,french,male,1427,france
1427,1427,22.0,0.0,"dublin, ireland",english432,english,female,1428,ireland
1428,1428,44.0,13.5,"rouen, france",french40,french,female,1429,france
1429,1429,32.0,0.0,"gladwin, michigan, usa",english433,english,female,1430,usa
1430,1430,23.0,3.0,"caracas, venezuela",spanish90,spanish,female,1431,venezuela
1431,1431,19.0,6.0,"cape town, south africa",afrikaans5,afrikaans,male,1432,south africa
1432,1432,20.0,7.0,"caracas, venezuela",spanish91,spanish,female,1433,venezuela
1433,1433,21.0,11.0,"aarhus, denmark",danish4,danish,female,1434,denmark
1434,1434,54.0,9.0,"cardenas, cuba",spanish92,spanish,male,1435,cuba
1435,1435,29.0,18.0,"santa rosa, honduras",spanish93,spanish,female,1436,honduras
1436,1436,20.0,4.0,"chandigarh, india",hindi11,hindi,male,1437,india
1437,1437,39.0,15.0,"uberlandia, brazil",portuguese36,portuguese,female,1438,brazil
1438,1438,19.0,6.0,"bogota, colombia",spanish94,spanish,male,1439,colombia
1439,1439,25.0,4.0,"allahabad, india",hindi12,hindi,female,1440,india
1440,1440,23.0,7.0,"malmo, sweden",swedish12,swedish,male,1441,sweden
1441,1441,20.0,6.0,"harare, zimbabwe",shona2,shona,female,1442,zimbabwe
1442,1442,21.0,11.0,"geislingen, germany",german25,german,female,1443,germany
1443,1443,31.0,21.0,"juarez, mexico",spanish95,spanish,female,1444,mexico
1444,1444,28.0,10.0,"umea, sweden",swedish13,swedish,female,1445,sweden
1445,1445,30.0,9.0,"sofia, bulgaria",bulgarian12,bulgarian,female,1446,bulgaria
1446,1446,45.0,15.0,"shanghai, china",mandarin28,mandarin,male,1447,china
1447,1447,43.0,28.0,"solotvino, ukraine",romanian18,romanian,female,1448,ukraine
1448,1448,29.0,12.0,"arequipa, peru",spanish96,spanish,female,1449,peru
1449,1449,52.0,19.0,"bogota, colombia",spanish97,spanish,female,1450,colombia
1450,1450,34.0,29.0,"veracruz, mexico",spanish98,spanish,male,1451,mexico
1451,1451,77.0,24.0,"stuttgart, germany",german26,german,female,1452,germany
1452,1452,33.0,13.0,"krakow, poland",polish17,polish,female,1453,poland
1453,1453,43.0,26.0,"sao paulo, brazil",portuguese37,portuguese,female,1454,brazil
1454,1454,29.0,7.0,"jiddah, saudi arabia",arabic44,arabic,female,1455,saudi arabia
1455,1455,32.0,12.0,"fort collins, colorado, usa",arabic45,arabic,female,1456,usa
1456,1456,28.0,13.0,"jiddah, saudi arabia",arabic46,arabic,male,1457,saudi arabia
1457,1457,39.0,16.0,"jiddah, saudi arabia",arabic47,arabic,male,1458,saudi arabia
1458,1458,29.0,12.0,"mecca, saudi arabia",arabic48,arabic,male,1459,saudi arabia
1459,1459,26.0,8.0,"medina, saudi arabia",arabic49,arabic,male,1460,saudi arabia
1460,1460,36.0,22.0,"jiddah, saudi arabia",arabic50,arabic,male,1461,saudi arabia
1461,1461,21.0,14.0,"sint-niklaas, belgium",dutch30,dutch,female,1462,belgium
1462,1462,23.0,13.0,"antwerp, belgium",dutch31,dutch,female,1463,belgium
1463,1463,21.0,14.0,"brasschaat, belgium",dutch32,dutch,male,1464,belgium
1464,1464,21.0,10.0,"visaginas, lithuania",lithuanian6,lithuanian,female,1465,lithuania
1465,1465,22.0,9.0,"mechelen, belgium",dutch33,dutch,female,1466,belgium
1466,1466,27.0,16.0,"dresden, germany",russian35,russian,male,1467,germany
1467,1467,22.0,14.0,"bornem, belgium",dutch34,dutch,female,1468,belgium
1468,1468,24.0,0.0,"kansas city, kansas, usa",english434,english,male,1469,usa
1469,1469,25.0,15.0,"rio de janeiro, brazil",portuguese38,portuguese,male,1470,brazil
1470,1470,20.0,0.0,"palm springs, california, usa",english435,english,female,1471,usa
1471,1471,21.0,14.0,"turnhout, belgium",vlaams2,vlaams,female,1472,belgium
1472,1472,21.0,13.0,"mortsel, belgium",dutch35,dutch,female,1473,belgium
1473,1473,24.0,12.0,"la massana, andorra",french41,french,male,1474,andorra
1474,1474,19.0,0.0,"freeport, the bahamas",english436,english,female,1475,the bahamas
1475,1475,21.0,12.0,"turnhout, belgium",dutch36,dutch,female,1476,belgium
1476,1476,21.0,0.0,"cleveland, ohio, usa",english437,english,male,1477,usa
1477,1477,22.0,14.0,"herentals, belgium",vlaams3,vlaams,female,1478,belgium
1478,1478,21.0,11.0,"antwerp, belgium",dutch37,dutch,female,1479,belgium
1479,1479,18.0,3.0,"hong kong, china",cantonese20,cantonese,male,1480,china
1480,1480,21.0,12.0,"beveren, belgium",dutch38,dutch,female,1481,belgium
1481,1481,22.0,10.0,"hardinxveld-giessendam, netherlands",dutch39,dutch,female,1482,netherlands
1482,1482,18.0,5.0,"bialystok, poland",polish18,polish,male,1483,poland
1483,1483,25.0,9.0,"dordrecht, netherlands",dutch40,dutch,male,1484,netherlands
1484,1484,24.0,14.0,"bern, switzerland",swiss,swiss,male,1485,switzerland
1485,1485,23.0,12.0,"jiddah, saudi arabia",arabic51,arabic,male,1486,saudi arabia
1486,1486,21.0,9.0,"jiddah, saudi arabia",arabic52,arabic,female,1487,saudi arabia
1487,1487,30.0,6.0,"bangkok, thailand",thai10,thai,male,1488,thailand
1488,1488,49.0,11.0,"siracusa, sicily, italy",italian26,italian,male,1489,italy
1489,1489,24.0,4.0,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china
1490,1490,27.0,13.0,"taipei, taiwan",mandarin30,mandarin,male,1491,taiwan
1491,1491,20.0,0.0,"houston, texas, usa",english438,english,female,1492,usa
1492,1492,18.0,0.0,"richmond, british columbia, canada",english439,english,female,1493,canada
1493,1493,23.0,10.0,"bielefeld, germany",german27,german,male,1494,germany
1494,1494,39.0,9.0,"chisapani, nepal",nepali5,nepali,male,1495,nepal
1495,1495,45.0,12.0,"kediri, java, indonesia",indonesian7,indonesian,female,1496,indonesia
1496,1496,43.0,6.0,"seremban, negeri sembilan, malaysia",malay3,malay,female,1497,malaysia
1497,1497,39.0,16.0,"ouarzazat, morocco",amazigh2,amazigh,male,1498,morocco
1498,1498,24.0,6.0,"bhadrapur, nepal",nepali6,nepali,male,1499,nepal
1499,1499,21.0,3.0,"pasay, philippines",filipino2,filipino,female,1500,philippines
1500,1500,22.0,11.0,"ostrava, czech republic",czech7,czech,female,1501,czech republic
1501,1501,22.0,0.0,"glasgow, scotland, uk",english440,english,female,1502,uk
1502,1502,21.0,8.0,"kuala lumpur, malaysia",malay4,malay,female,1503,malaysia
1503,1503,40.0,4.0,"hyderabad, india",gujarati7,gujarati,female,1504,india
1504,1504,31.0,10.0,"tehran, iran",armenian7,armenian,male,1505,iran
1505,1505,20.0,4.0,"lima, peru",spanish99,spanish,female,1506,peru
1506,1506,23.0,21.0,"seoul, south korea",korean26,korean,male,1507,south korea
1507,1507,30.0,26.0,"iquitos, peru",spanish100,spanish,female,1508,peru
1508,1508,22.0,20.0,"kinshasa, democratic republic of congo",french42,french,female,1509,democratic republic of congo
1509,1509,21.0,5.0,"abu dhabi, united arab emirates",urdu8,urdu,female,1510,united arab emirates
1510,1510,24.0,7.0,"accra, ghana",fanti2,fanti,female,1511,ghana
1511,1511,20.0,9.0,"chirpan, bulgaria",bulgarian13,bulgarian,male,1512,bulgaria
1512,1512,19.0,7.0,"chitwan, nepal",nepali7,nepali,male,1513,nepal
1513,1513,20.0,5.0,"pokhara, nepal",nepali8,nepali,male,1514,nepal
1514,1514,31.0,12.0,"addis ababa, ethiopia",amharic14,amharic,male,1515,ethiopia
1515,1515,23.0,6.0,"addis ababa, ethiopia",amharic15,amharic,male,1516,ethiopia
1516,1516,41.0,13.0,"deventer, netherlands",dutch41,dutch,male,1517,netherlands
1517,1517,25.0,20.0,"moscow, russia",russian36,russian,male,1518,russia
1518,1518,26.0,13.0,"wenzhou, zhejiang, china",mandarin31,mandarin,female,1519,china
1519,1519,30.0,20.0,"zaporizhzhya, ukraine",ukrainian9,ukrainian,male,1520,ukraine
1520,1520,45.0,12.0,"osaka, japan",japanese15,japanese,male,1521,japan
1521,1521,36.0,13.0,"changsha, hunan, china",xiang3,xiang,male,1522,china
1522,1522,31.0,10.0,"st. petersburg, russia",russian37,russian,male,1523,russia
1523,1523,19.0,0.0,"oquawka, illinois, usa",english441,english,female,1524,usa
1524,1524,19.0,10.0,"vienna, austria",german28,german,female,1525,austria
1525,1525,36.0,17.0,"rabat, morocco",arabic53,arabic,male,1526,morocco
1526,1526,23.0,12.0,"taipei, taiwan",mandarin32,mandarin,female,1527,taiwan
1527,1527,23.0,0.0,"salisbury mills, new york, usa",english442,english,male,1528,usa
1528,1528,24.0,9.0,"can tho, vietnam",vietnamese12,vietnamese,female,1529,vietnam
1529,1529,31.0,0.0,"fort collins, colorado, usa",english443,english,male,1530,usa
1530,1530,24.0,0.0,"anniston, alabama, usa",english444,english,male,1531,usa
1531,1531,60.0,0.0,"san francisco, california, usa",english445,english,male,1532,usa
1532,1532,23.0,0.0,"moorhead, minnesota, usa",english446,english,female,1533,usa
1533,1533,21.0,0.0,"hartford, connecticut, usa",english447,english,male,1534,usa
1534,1534,22.0,11.0,"paris, france",french43,french,male,1535,france
1535,1535,20.0,0.0,"isle of arran, scotland, uk",english448,english,male,1536,uk
1536,1536,25.0,3.0,"clark field, philippines",japanese16,japanese,female,1537,philippines
1537,1537,27.0,0.0,"barton, vermont, usa",english449,english,male,1538,usa
1538,1538,20.0,5.0,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa
1539,1539,21.0,6.0,"kingston, jamaica",jamaican,jamaican,male,1540,jamaica
1540,1540,25.0,6.0,"beijing, china",mandarin33,mandarin,male,1541,china
1541,1541,22.0,11.0,"belgrade, serbia",serbian18,serbian,male,1542,serbia
1542,1542,33.0,10.0,"milan, italy",italian27,italian,female,1543,italy
1543,1543,26.0,0.0,"windsor, uk",english450,english,male,1544,uk
1544,1544,20.0,12.0,"la chaux-de-fonds, switzerland",french44,french,female,1545,switzerland
1545,1545,44.0,0.0,"hazlehurst, georgia, usa",english451,english,male,1546,usa
1546,1546,24.0,0.0,"newcastle, australia",english452,english,male,1547,australia
1547,1547,21.0,0.0,"chicago, illinois, usa",english453,english,female,1548,usa
1548,1548,24.0,7.0,"belchatow, poland",polish19,polish,male,1549,poland
1549,1549,19.0,0.0,"raleigh, north carolina, usa",english454,english,female,1550,usa
1550,1550,36.0,8.0,"schiedam, netherlands",dutch42,dutch,male,1551,netherlands
1551,1551,29.0,0.0,"washington, dc, usa",english455,english,female,1552,usa
1552,1552,26.0,8.0,"sao paulo, brazil",portuguese39,portuguese,female,1553,brazil
1553,1553,37.0,0.0,"lancashire, leyland, uk",english456,english,female,1554,uk
1554,1554,43.0,0.0,"syracuse, new york, usa",english457,english,male,1555,usa
1555,1555,21.0,7.0,"rijeka, croatia",croatian7,croatian,female,1556,croatia
1556,1556,19.0,8.0,"chisinau, moldova",romanian19,romanian,male,1557,moldova
1557,1557,18.0,4.0,"hong kong, china",cantonese21,cantonese,female,1558,china
1558,1558,22.0,0.0,"reno, nevada, usa",english458,english,female,1559,usa
1559,1559,19.0,0.0,"charlotte, north carolina, usa",english459,english,male,1560,usa
1560,1560,19.0,0.0,"rutland, england, uk",english460,english,female,1561,uk
1561,1561,23.0,6.0,"hanoi, vietnam",vietnamese13,vietnamese,male,1562,vietnam
1562,1562,44.0,0.0,"poughkeepsie, new york, usa",english461,english,female,1563,usa
1563,1563,20.0,0.0,"paducah, kentucky, usa",english462,english,male,1564,usa
1564,1564,22.0,7.0,"baghdad, iraq",arabic54,arabic,male,1565,iraq
1565,1565,20.0,3.0,"karachi, pakistan",urdu10,urdu,male,1566,pakistan
1566,1566,22.0,8.0,"montreal, quebec, canada",french45,french,male,1567,canada
1567,1567,29.0,7.0,"yangon, myanmar",burmese2,burmese,male,1568,myanmar
1568,1568,70.0,33.0,"beirut, lebanon",arabic55,arabic,male,1569,lebanon
1569,1569,32.0,26.0,"kars, turkey",turkish25,turkish,male,1570,turkey
1570,1570,53.0,0.0,"brooklyn, new york, usa",english463,english,female,1571,usa
1571,1571,52.0,6.0,"bethesda, maryland, usa",farsi14,farsi,female,1572,usa
1572,1572,49.0,8.0,"egvad, denmark",danish5,danish,female,1573,denmark
1573,1573,39.0,19.0,"la union, el salvador",spanish101,spanish,female,1574,el salvador
1574,1574,31.0,26.0,"cochabamba, bolivia",spanish102,spanish,male,1575,bolivia
1575,1575,20.0,6.0,"karachi, pakistan",urdu11,urdu,male,1576,pakistan
1576,1576,19.0,8.0,"alborg, denmark",danish6,danish,male,1577,denmark
1577,1577,31.0,13.0,"shi jia zhuang, hebei, china",mandarin34,mandarin,female,1578,china
1578,1578,27.0,12.0,"yantai, shandong, china",mandarin35,mandarin,female,1579,china
1579,1579,32.0,10.0,"beijing, china",mandarin36,mandarin,female,1580,china
1580,1580,32.0,12.0,"huhot, nei meng gu, china",mandarin37,mandarin,female,1581,china
1581,1581,33.0,12.0,"changsha, hunan, china",mandarin38,mandarin,female,1582,china
1582,1582,24.0,12.0,"tie ling, liaoning, china",mandarin39,mandarin,female,1583,china
1583,1583,46.0,15.0,"san miguel, el salvador",spanish103,spanish,male,1584,el salvador
1584,1584,19.0,11.0,"skopje, macedonia",macedonian5,macedonian,female,1585,macedonia
1585,1585,19.0,9.0,"skopje, macedonia",macedonian6,macedonian,male,1586,macedonia
1586,1586,19.0,10.0,"skopje, macedonia",macedonian7,macedonian,female,1587,macedonia
1587,1587,20.0,8.0,"skopje, macedonia",macedonian8,macedonian,male,1588,macedonia
1588,1588,19.0,10.0,"skopje, macedonia",macedonian9,macedonian,female,1589,macedonia
1589,1589,20.0,10.0,"skopje, macedonia",macedonian10,macedonian,female,1590,macedonia
1590,1590,20.0,8.0,"skopje, macedonia",macedonian11,macedonian,female,1591,macedonia
1591,1591,20.0,10.0,"skopje, macedonia",macedonian12,macedonian,female,1592,macedonia
1592,1592,20.0,8.0,"skopje, macedonia",macedonian13,macedonian,female,1593,macedonia
1593,1593,20.0,9.0,"skopje, macedonia",macedonian14,macedonian,female,1594,macedonia
1594,1594,20.0,10.0,"skopje, macedonia",macedonian15,macedonian,female,1595,macedonia
1595,1595,20.0,5.0,"skopje, macedonia",macedonian16,macedonian,female,1596,macedonia
1596,1596,24.0,6.0,"skopje, macedonia",macedonian17,macedonian,male,1597,macedonia
1597,1597,20.0,4.0,"tehran, iran",farsi15,farsi,male,1598,iran
1598,1598,34.0,19.0,"bucharest, romania",romanian20,romanian,female,1599,romania
1599,1599,28.0,20.0,"san miguel, el salvador",spanish104,spanish,female,1600,el salvador
1600,1600,20.0,5.0,"skopje, macedonia",macedonian18,macedonian,female,1601,macedonia
1601,1601,22.0,10.0,"skopje, macedonia",macedonian19,macedonian,male,1602,macedonia
1602,1602,19.0,10.0,"skopje, macedonia",macedonian20,macedonian,female,1603,macedonia
1603,1603,19.0,12.0,"skopje, macedonia",macedonian21,macedonian,female,1604,macedonia
1604,1604,21.0,8.0,"skopje, macedonia",macedonian22,macedonian,female,1605,macedonia
1605,1605,20.0,11.0,"skopje, macedonia",macedonian23,macedonian,female,1606,macedonia
1606,1606,20.0,7.0,"skopje, macedonia",macedonian24,macedonian,female,1607,macedonia
1607,1607,20.0,9.0,"skopje, macedonia",macedonian25,macedonian,female,1608,macedonia
1608,1608,47.0,25.0,"kampong speu, cambodia",khmer5,khmer,male,1609,cambodia
1609,1609,44.0,13.0,"nara, japan",japanese17,japanese,female,1610,japan
1610,1610,46.0,30.0,"sofia, bulgaria",bulgarian14,bulgarian,male,1611,bulgaria
1611,1611,49.0,5.0,"ropar, punjab, india",punjabi5,punjabi,male,1612,india
1612,1612,41.0,10.0,"jerez de la frontera, spain",spanish105,spanish,female,1613,spain
1613,1613,28.0,12.0,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china
1614,1614,34.0,13.0,"songyuan, jilin, china",mandarin41,mandarin,female,1615,china
1615,1615,47.0,16.0,"yanbian, jilin, china",mandarin42,mandarin,female,1616,china
1616,1616,24.0,15.0,"datong, shanxi, china",mandarin43,mandarin,female,1617,china
1617,1617,27.0,0.0,"ottawa, ontario, canada",english464,english,male,1618,canada
1618,1618,53.0,12.0,"coburg, germany",german29,german,female,1619,germany
1619,1619,58.0,14.0,"nicosia, cyprus",greek10,greek,male,1620,cyprus
1620,1620,21.0,5.0,"lima, peru",spanish106,spanish,male,1621,peru
1621,1621,36.0,14.0,"san salvador, el salvador",spanish107,spanish,male,1622,el salvador
1622,1622,54.0,38.0,"abadan, iran",farsi16,farsi,female,1623,iran
1623,1623,51.0,14.0,"haenam, south korea",korean27,korean,male,1624,south korea
1624,1624,53.0,4.0,"gdansk, poland",polish20,polish,female,1625,poland
1625,1625,52.0,13.0,"kyoto, japan",japanese18,japanese,female,1626,japan
1626,1626,62.0,7.0,"cabanatuan city, philippines",tagalog8,tagalog,female,1627,philippines
1627,1627,19.0,4.0,"islamabad, pakistan",urdu12,urdu,female,1628,pakistan
1628,1628,36.0,24.0,"medellin, colombia",spanish108,spanish,male,1629,colombia
1629,1629,21.0,16.0,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china
1630,1630,42.0,12.0,"beijing, china",mandarin45,mandarin,female,1631,china
1631,1631,72.0,40.0,"pingxiang, jiangxi, china",gan1,gan,male,1632,china
1632,1632,43.0,13.0,"jaipur, india",hindi13,hindi,female,1633,india
1633,1633,21.0,3.0,"athens, greece",greek11,greek,female,1634,greece
1634,1634,20.0,0.0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk
1635,1635,43.0,9.0,"jilin city, jilin, china",mandarin46,mandarin,female,1636,china
1636,1636,18.0,0.0,"portland, maine, usa",english466,english,male,1637,usa
1637,1637,50.0,12.0,"ronse, belgium",vlaams4,vlaams,female,1638,belgium
1638,1638,23.0,1.0,"pozzuoli, italy",english467,english,male,1639,italy
1639,1639,30.0,0.0,"myrtle beach, south carolina, usa",english468,english,male,1640,usa
1640,1640,22.0,0.0,"knoxville, tennessee, usa",english469,english,male,1641,usa
1641,1641,21.0,0.0,"leighton buzzard, uk",english470,english,male,1642,uk
1642,1642,22.0,10.0,"chatenay malabry, france",french46,french,male,1643,france
1643,1643,28.0,8.0,"beijing, china",mandarin47,mandarin,female,1644,china
1644,1644,37.0,12.0,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china
1645,1645,30.0,12.0,"taizhou, zhejiang, china",wu1,wu,female,1646,china
1646,1646,58.0,3.0,"colombo, sri lanka",tamil4,tamil,female,1647,sri lanka
1647,1647,26.0,0.0,"calgary, alberta, canada",english471,english,female,1648,canada
1648,1648,26.0,0.0,"rota, spain",english472,english,male,1649,spain
1649,1649,20.0,0.0,"nottingham, uk",english473,english,male,1650,uk
1650,1650,30.0,10.0,"kolobrzeg, poland",polish21,polish,male,1651,poland
1651,1651,19.0,11.0,"koszalin, poland",polish22,polish,male,1652,poland
1652,1652,21.0,8.0,"lobez, poland",polish23,polish,male,1653,poland
1653,1653,20.0,10.0,"koszalin, poland",polish24,polish,female,1654,poland
1654,1654,72.0,13.0,"pei kang, taiwan",hakka1,hakka,female,1655,taiwan
1655,1655,33.0,0.0,"rochester, minnesota, usa",english474,english,female,1656,usa
1656,1656,29.0,0.0,"ogden, utah, usa",english475,english,female,1657,usa
1657,1657,64.0,0.0,"manchester, new hampshire, usa",english476,english,female,1658,usa
1658,1658,31.0,0.0,"san diego, california, usa",english477,english,female,1659,usa
1659,1659,21.0,16.0,"maracay, venezuela",spanish109,spanish,male,1660,venezuela
1660,1660,19.0,0.0,"sydney, nova scotia, canada",english478,english,male,1661,canada
1661,1661,66.0,12.0,"landerneau, brittany, france",french47,french,female,1662,france
1662,1662,62.0,13.0,"seoul, south korea",korean28,korean,female,1663,south korea
1663,1663,64.0,0.0,"new york, new york, usa",english479,english,female,1664,usa
1664,1664,58.0,0.0,"winston-salem, north carolina, usa",english480,english,male,1665,usa
1665,1665,88.0,0.0,"stringtown, oklahoma, usa",english481,english,female,1666,usa
1666,1666,74.0,0.0,"yeadon, pennsylvania, usa",english482,english,female,1667,usa
1667,1667,19.0,0.0,"boston, massachusetts, usa",english483,english,male,1668,usa
1668,1668,20.0,4.0,"auburn, australia",khmer6,khmer,female,1669,australia
1669,1669,19.0,3.0,"kuala lumpur, malaysia",malay5,malay,male,1670,malaysia
1670,1670,20.0,11.0,"koszalin, poland",polish25,polish,male,1671,poland
1671,1671,24.0,0.0,"dublin, ireland",english484,english,male,1672,ireland
1672,1672,18.0,13.0,"bang na, thailand",thai11,thai,male,1673,thailand
1673,1673,20.0,0.0,"cromwell, connecticut, usa",english485,english,male,1674,usa
1674,1674,73.0,5.0,"pepeekeo, hawai'i, usa",hawai'i,hawai'i,male,1675,usa
1675,1675,69.0,4.0,"pa'ia, hawai'i, usa",hawai'i,hawai'i,female,1676,usa
1676,1676,43.0,12.0,"ain defla, algeria",arabic56,arabic,male,1677,algeria
1677,1677,27.0,7.0,"ahmedabad, india",gujarati8,gujarati,female,1678,india
1678,1678,25.0,6.0,"rome, italy",italian28,italian,male,1679,italy
1679,1679,20.0,18.0,"caracas, venezuela",spanish110,spanish,male,1680,venezuela
1680,1680,32.0,8.0,"radstadt, austria",german30,german,female,1681,austria
1681,1681,25.0,4.0,"sylhet, bangladesh",bengali12,bengali,female,1682,bangladesh
1682,1682,53.0,0.0,"corentyne, guyana",english486,english,female,1683,guyana
1683,1683,57.0,13.0,"naha, japan",japanese19,japanese,female,1684,japan
1684,1684,21.0,10.0,"datteln, germany",german31,german,female,1685,germany
1685,1685,21.0,8.0,"trieste, italy",italian29,italian,female,1686,italy
1686,1686,19.0,8.0,"masan, south korea",korean29,korean,female,1687,south korea
1687,1687,22.0,0.0,"london, uk",english487,english,female,1688,uk
1688,1688,55.0,33.0,"santiago, chile",spanish111,spanish,male,1689,chile
1689,1689,49.0,14.0,"seoul, south korea",korean30,korean,female,1690,south korea
1690,1690,36.0,6.0,"lagos, nigeria",ibibio3,ibibio,male,1691,nigeria
1691,1691,35.0,0.0,"irvine, scotland, uk",english488,english,female,1692,uk
1692,1692,25.0,15.0,"la paz, bolivia",spanish112,spanish,male,1693,bolivia
1693,1693,46.0,0.0,"kingston, jamaica",english489,english,female,1694,jamaica
1694,1694,19.0,8.0,"cochabamba, bolivia",spanish113,spanish,male,1695,bolivia
1695,1695,18.0,7.0,"seoul, south korea",korean31,korean,female,1696,south korea
1696,1696,53.0,12.0,"new delhi, india",hindi14,hindi,male,1697,india
1697,1697,51.0,20.0,"ho chi minh city, vietnam",vietnamese14,vietnamese,male,1698,vietnam
1698,1698,28.0,17.0,"beirut, lebanon",arabic57,arabic,female,1699,lebanon
1699,1699,34.0,9.0,"baghdad, iraq",arabic58,arabic,male,1700,iraq
1700,1700,19.0,3.0,"douala, cameroon",french48,french,female,1701,cameroon
1701,1701,55.0,9.0,"irbid, jordan",arabic59,arabic,male,1702,jordan
1702,1702,49.0,29.0,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china
1703,1703,45.0,22.0,"sivas, turkey",turkish26,turkish,male,1704,turkey
1704,1704,21.0,11.0,"rotterdam, netherlands",dutch43,dutch,male,1705,netherlands
1705,1705,22.0,6.0,"tirana, albania",albanian9,albanian,female,1706,albania
1706,1706,29.0,12.0,"niedersachsen, germany",german32,german,female,1707,germany
1707,1707,84.0,18.0,"gomel, belarus",russian38,russian,male,1708,belarus
1708,1708,18.0,0.0,"auckland, new zealand",english490,english,male,1709,new zealand
1709,1709,50.0,35.0,"yerevan, armenia",armenian8,armenian,female,1710,armenia
1710,1710,60.0,14.0,"cairo, egypt",arabic60,arabic,male,1711,egypt
1711,1711,24.0,4.0,"bethlehem, pennsylvania, usa",greek12,greek,male,1712,usa
1712,1712,79.0,0.0,"westmoreland, jamaica",english491,english,female,1713,jamaica
1713,1713,39.0,17.0,"paktia, afghanistan",pashto8,pashto,male,1714,afghanistan
1714,1714,35.0,28.0,"seoul, south korea",korean32,korean,female,1715,south korea
1715,1715,22.0,0.0,"omaha, nebraska, usa",english492,english,female,1716,usa
1716,1716,22.0,8.0,"copenhagen, denmark",danish7,danish,male,1717,denmark
1717,1717,20.0,0.0,"miami, florida, usa",english493,english,male,1718,usa
1718,1718,27.5,0.0,"findlay, ohio, usa",english494,english,male,1719,usa
1719,1719,21.0,0.0,"kirkland, washington, usa",english495,english,male,1720,usa
1720,1720,33.0,8.0,"bangkok, thailand",thai12,thai,male,1721,thailand
1721,1721,30.0,13.0,"seongnam, south korea",korean33,korean,female,1722,south korea
1722,1722,36.0,5.0,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india
1723,1723,20.0,0.0,"london, england, uk",english496,english,male,1724,uk
1724,1724,23.0,4.0,"petah-tiqwa, israel",hebrew9,hebrew,male,1725,israel
1725,1725,22.0,0.0,"cleveland, ohio, usa",english497,english,male,1726,usa
1726,1726,27.0,0.0,"prince george, british columbia, canada",english498,english,male,1727,canada
1727,1727,21.0,0.0,"st. paul, minnesota, usa",english499,english,female,1728,usa
1728,1728,39.0,12.0,"paris, france",french49,french,male,1729,france
1729,1729,18.0,7.0,"istanbul, turkey",turkish27,turkish,female,1730,turkey
1730,1730,55.0,39.0,"sulaymaniyah, iraq",kurdish8,kurdish,female,1731,iraq
1731,1731,22.0,8.0,"seville, spain",spanish114,spanish,female,1732,spain
1732,1732,38.0,0.0,"albury, new south wales, australia",english500,english,male,1733,australia
1733,1733,64.0,0.0,"pittsburgh, pennsylvania, usa",english501,english,female,1734,usa
1734,1734,30.0,0.0,"farmington hills, michigan, usa",english502,english,female,1735,usa
1735,1735,21.0,10.0,"shanghai, china",mandarin49,mandarin,male,1736,china
1736,1736,19.0,16.0,"bytow, poland",polish26,polish,male,1737,poland
1737,1737,19.0,6.0,"koszalin, poland",polish27,polish,male,1738,poland
